datahora,latitude,longitude,frp,brightness,confidence,satellite,biome,state,month,hour,risk_score,risk_label
2024-10-18T13:22:00,-14.325485,-38.682638,90.44,299.88,57,TERRA_M-T,Caatinga,PE,10,13,0.3268,Médio
2024-12-09T10:49:00,-27.032762,-56.895233,20.5,379.59,76,TERRA_M-D,Pampa,RS,12,10,0.1059,Baixo
2024-03-17T17:34:00,-10.942669,-35.322457,41.32,280.0,80,GOES-16,Caatinga,CE,3,17,0.1181,Baixo
2024-12-16T14:18:00,-13.427331,-37.833376,97.95,298.45,87,TERRA_M-T,Caatinga,RN,12,14,0.2254,Baixo
2024-08-13T09:00:00,-21.087992,-46.152041,2.81,321.57,98,AQUA_M-D,Mata Atlântica,ES,8,9,0.0851,Baixo
2024-09-21T05:43:00,-1.006382,-65.432837,48.59,357.09,42,TERRA_M-T,Amazônia,RR,9,5,0.4097,Médio
2024-09-21T13:26:00,1.651626,-60.787517,41.71,280.0,82,TERRA_M-D,Amazônia,MT,9,13,0.2663,Médio
2024-07-20T07:08:00,-3.217872,-61.114088,66.99,386.21,94,AQUA_M-T,Amazônia,AC,7,7,0.4097,Médio
2024-07-19T23:26:00,-14.448959,-41.612555,6.11,313.92,32,TERRA_M-D,Caatinga,CE,7,23,0.0479,Baixo
2024-05-08T05:36:00,-8.683527,-41.212593,91.45,434.05,90,TERRA_M-D,Mata Atlântica,SC,5,5,0.3302,Médio
2024-07-01T23:38:00,-29.854427,-52.04402,28.83,355.09,79,GOES-16,Pampa,RS,7,23,0.1397,Baixo
2024-05-28T06:54:00,-5.521825,-43.28365,45.56,348.28,50,TERRA_M-D,Caatinga,MA,5,6,0.1238,Baixo
2024-10-24T07:11:00,-2.062562,-65.125364,99.05,280.0,90,GOES-16,Amazônia,TO,10,7,0.391,Médio
2024-01-05T09:04:00,-3.086556,-38.774091,1.05,331.75,33,GOES-16,Caatinga,RN,1,9,0.066,Baixo
2024-10-15T14:15:00,-7.552702,-51.047617,17.95,280.0,86,TERRA_M-D,Amazônia,AC,10,14,0.0968,Baixo
2024-07-15T16:41:00,-18.481455,-56.20352,59.82,298.93,44,AQUA_M-D,Pantanal,MS,7,16,0.2473,Médio
2024-08-28T05:15:00,-16.206431,-47.944879,20.85,319.24,89,GOES-16,Cerrado,SP,8,5,0.0532,Baixo
2024-01-24T01:43:00,-10.426313,-42.623953,16.76,284.62,82,AQUA_M-T,Cerrado,DF,1,1,0.0367,Baixo
2024-09-28T12:04:00,-3.72132,-61.398078,16.66,391.77,83,TERRA_M-T,Amazônia,MA,9,12,0.6778,Alto
2024-11-04T22:49:00,-15.288508,-55.793586,16.04,352.74,98,TERRA_M-D,Pantanal,MT,11,22,0.2057,Baixo
2024-12-16T23:03:00,-9.918899,-53.915202,12.42,412.78,67,TERRA_M-T,Amazônia,AM,12,23,0.3596,Médio
2024-07-12T12:45:00,-17.471978,-55.103972,25.84,380.44,95,AQUA_M-T,Pantanal,MT,7,12,0.3372,Médio
2024-09-26T03:06:00,-15.329962,-59.972911,83.59,297.06,48,TERRA_M-T,Cerrado,PI,9,3,0.2793,Médio
2024-08-25T03:46:00,-15.80053,-59.695308,7.93,408.43,51,TERRA_M-D,Cerrado,MS,8,3,0.3724,Médio
2024-12-22T10:09:00,-0.556262,-72.743333,43.45,280.0,61,TERRA_M-T,Amazônia,RR,12,10,0.1554,Baixo
2024-10-09T03:21:00,-21.0531,-47.311224,28.17,395.05,39,AQUA_M-D,Mata Atlântica,BA,10,3,0.2979,Médio
2024-06-25T07:48:00,-5.121386,-55.327899,33.94,346.81,63,TERRA_M-T,Amazônia,TO,6,7,0.1181,Baixo
2024-03-23T14:21:00,-19.907124,-44.435813,13.53,305.71,87,GOES-16,Mata Atlântica,SC,3,14,0.0382,Baixo
2024-12-09T19:02:00,-3.978903,-58.7101,4.56,375.42,47,TERRA_M-D,Amazônia,AP,12,19,0.2119,Baixo
2024-02-10T00:14:00,-5.536814,-56.094769,66.93,473.51,77,TERRA_M-D,Cerrado,MG,2,0,0.4586,Médio
2024-06-10T22:10:00,-9.780126,-66.212902,57.56,322.38,69,GOES-16,Amazônia,RR,6,22,0.2215,Baixo
2024-02-22T09:09:00,-13.815252,-41.495125,180.92,280.0,46,TERRA_M-T,Cerrado,PI,2,9,0.3302,Médio
2024-08-10T12:16:00,-7.085446,-51.82254,126.88,326.11,59,TERRA_M-D,Cerrado,MG,8,12,0.4323,Médio
2024-07-19T09:09:00,-3.79706,-48.69252,63.34,361.05,31,AQUA_M-D,Amazônia,AM,7,9,0.4097,Médio
2024-07-24T16:47:00,-5.655904,-39.360755,204.7,421.33,96,GOES-16,Caatinga,PB,7,16,0.9337,Alto
2024-05-20T05:22:00,-1.625635,-66.039463,75.26,379.61,49,TERRA_M-T,Amazônia,MT,5,5,0.2825,Médio
2024-08-11T16:23:00,-9.334468,-54.880669,35.21,280.0,78,TERRA_M-D,Cerrado,SP,8,16,0.0692,Baixo
2024-06-28T16:30:00,-5.328848,-42.400835,64.93,380.72,52,AQUA_M-D,Caatinga,AL,6,16,0.2715,Médio
2024-07-01T21:04:00,-6.550804,-38.173015,30.14,303.08,73,TERRA_M-T,Caatinga,AL,7,21,0.0479,Baixo
2024-10-07T07:09:00,-13.881735,-35.622077,116.91,313.62,65,GOES-16,Caatinga,RN,10,7,0.2514,Médio
2024-04-12T15:29:00,-19.139765,-55.536547,1.31,295.16,31,AQUA_M-D,Pantanal,MS,4,15,0.062,Baixo
2024-04-24T06:23:00,-14.481361,-36.621743,71.71,384.71,34,AQUA_M-D,Caatinga,MA,4,6,0.1816,Baixo
2024-04-11T16:04:00,-9.144335,-59.999671,78.44,300.34,64,AQUA_M-T,Amazônia,MT,4,16,0.1836,Baixo
2024-10-28T23:34:00,-17.300634,-52.818226,11.85,280.0,40,TERRA_M-D,Cerrado,MA,10,23,0.0532,Baixo
2024-08-19T16:15:00,-5.895528,-61.541827,27.95,280.0,61,TERRA_M-T,Amazônia,AM,8,16,0.0968,Baixo
2024-12-23T20:54:00,-3.404685,-39.896246,21.59,280.0,61,AQUA_M-D,Caatinga,PB,12,20,0.033,Baixo
2024-06-06T01:38:00,-7.92921,-62.331628,6.13,280.0,64,TERRA_M-T,Amazônia,AC,6,1,0.0591,Baixo
2024-06-03T23:12:00,-6.298536,-49.066227,75.1,296.75,38,GOES-16,Amazônia,MA,6,23,0.1624,Baixo
2024-07-10T01:13:00,-9.873826,-42.609744,53.81,280.0,59,TERRA_M-D,Caatinga,PE,7,1,0.1317,Baixo
2024-09-25T18:30:00,0.997087,-61.11155,40.45,306.13,89,TERRA_M-D,Amazônia,AC,9,18,0.2253,Baixo
2024-11-26T01:20:00,-18.171456,-56.817265,76.31,369.4,39,TERRA_M-D,Pantanal,MS,11,1,0.3017,Médio
2024-07-04T14:05:00,-11.910895,-47.993274,68.4,365.13,90,TERRA_M-T,Cerrado,BA,7,14,0.3804,Médio
2024-09-18T18:13:00,2.015991,-52.74582,22.82,323.1,92,AQUA_M-T,Amazônia,AC,9,18,0.1639,Baixo
2024-09-01T18:27:00,-7.395483,-41.173588,100.84,280.0,44,TERRA_M-D,Caatinga,PB,9,18,0.2765,Médio
2024-08-19T20:39:00,-4.367237,-52.519009,63.24,353.82,88,AQUA_M-D,Amazônia,TO,8,20,0.4097,Médio
2024-04-25T13:38:00,-3.86194,-70.531753,28.98,340.47,64,GOES-16,Amazônia,AM,4,13,0.1336,Baixo
2024-07-11T16:30:00,2.04609,-47.436676,61.26,413.74,95,AQUA_M-D,Amazônia,TO,7,16,0.8472,Alto
2024-10-09T17:15:00,-14.996971,-37.368256,42.77,347.89,73,GOES-16,Caatinga,PB,10,17,0.2334,Baixo
2024-09-17T09:40:00,-15.640877,-56.666309,339.68,282.73,86,TERRA_M-D,Pantanal,MT,9,9,0.8818,Alto
2024-03-16T00:20:00,1.198337,-52.898813,240.27,280.0,95,AQUA_M-D,Amazônia,PA,3,0,0.4623,Médio
2024-08-06T05:04:00,-4.793735,-44.518492,71.96,450.01,85,TERRA_M-T,Caatinga,AL,8,5,0.5985,Médio
2024-04-28T14:21:00,-20.764585,-36.723964,18.96,368.35,98,AQUA_M-T,Mata Atlântica,PR,4,14,0.1431,Baixo
2024-10-25T03:48:00,-5.444665,-62.742442,63.53,447.01,59,AQUA_M-D,Amazônia,RO,10,3,0.931,Alto
2024-09-17T09:20:00,-7.746606,-56.072408,89.27,295.48,97,GOES-16,Amazônia,AC,9,9,0.391,Médio
2024-12-22T09:59:00,-8.548918,-47.004374,14.53,459.2,56,AQUA_M-T,Cerrado,PI,12,9,0.3944,Médio
2024-07-06T06:49:00,-32.431948,-53.314256,44.78,400.54,80,GOES-16,Pampa,RS,7,6,0.3259,Médio
2024-07-20T21:10:00,-9.404845,-57.540733,12.05,321.46,71,AQUA_M-D,Amazônia,RO,7,21,0.149,Baixo
2024-07-26T13:49:00,-29.848194,-50.981851,140.18,332.76,64,TERRA_M-D,Pampa,RS,7,13,0.3026,Médio
2024-09-16T09:23:00,-11.521094,-50.655914,50.17,301.83,48,GOES-16,Cerrado,BA,9,9,0.1463,Baixo
2024-07-24T11:53:00,-9.12984,-44.040243,43.39,315.41,70,GOES-16,Caatinga,PB,7,11,0.1448,Baixo
2024-10-14T18:25:00,-27.325777,-45.727084,62.72,383.34,83,GOES-16,Mata Atlântica,BA,10,18,0.2575,Médio
2024-12-02T13:22:00,-13.032962,-41.444841,26.64,313.64,47,TERRA_M-T,Cerrado,GO,12,13,0.0477,Baixo
2024-01-01T22:12:00,-5.929166,-72.176952,30.2,494.05,56,GOES-16,Amazônia,TO,1,22,0.5522,Médio
2024-10-27T11:01:00,-7.306236,-72.331099,9.44,367.03,71,GOES-16,Amazônia,AP,10,11,0.3072,Médio
2024-04-11T17:35:00,-14.846865,-47.870464,59.27,355.88,55,TERRA_M-T,Mata Atlântica,RS,4,17,0.2099,Baixo
2024-12-17T14:54:00,-2.657705,-64.609434,82.9,369.16,65,TERRA_M-D,Amazônia,AC,12,14,0.5342,Médio
2024-07-08T05:20:00,-9.92089,-38.818477,1.76,377.15,91,AQUA_M-T,Caatinga,CE,7,5,0.1796,Baixo
2024-06-25T21:24:00,-13.992532,-36.150064,16.76,330.95,92,AQUA_M-T,Caatinga,AL,6,21,0.076,Baixo
2024-08-20T18:24:00,-2.784972,-58.293421,75.85,398.03,37,GOES-16,Amazônia,AC,8,18,0.7169,Alto
2024-09-21T10:17:00,-0.21724,-55.077127,39.42,302.25,98,AQUA_M-T,Amazônia,PA,9,10,0.0819,Baixo
2024-02-10T03:30:00,-14.042435,-36.484489,9.66,426.85,47,TERRA_M-T,Caatinga,PI,2,3,0.2312,Baixo
2024-09-25T23:26:00,1.50956,-46.712593,39.38,367.86,49,GOES-16,Amazônia,PA,9,23,0.2793,Médio
2024-11-10T18:12:00,-11.059712,-40.067356,186.95,331.91,41,TERRA_M-D,Caatinga,PE,11,18,0.4177,Médio
2024-06-11T18:34:00,-6.279194,-61.0846,28.12,354.54,63,AQUA_M-D,Amazônia,TO,6,18,0.2437,Médio
2024-10-27T09:44:00,-5.849692,-37.644418,1.96,474.91,32,TERRA_M-D,Caatinga,MA,10,9,0.5147,Médio
2024-10-28T22:45:00,-6.808577,-55.764434,149.32,397.11,70,AQUA_M-T,Amazônia,RO,10,22,0.8379,Alto
2024-08-24T06:11:00,-12.090515,-44.172057,43.65,343.9,71,TERRA_M-T,Cerrado,MT,8,6,0.1995,Baixo
2024-10-15T11:21:00,-20.472271,-56.664686,7.07,345.45,55,AQUA_M-D,Pantanal,MT,10,11,0.1522,Baixo
2024-09-20T23:59:00,-24.974586,-37.453862,12.88,448.87,32,GOES-16,Mata Atlântica,PR,9,23,0.4575,Médio
2024-08-21T13:27:00,-9.873034,-36.006335,42.3,324.05,80,AQUA_M-T,Caatinga,PE,8,13,0.2334,Baixo
2024-08-27T16:03:00,1.526505,-68.217853,97.65,347.88,95,AQUA_M-T,Amazônia,TO,8,16,0.6052,Médio
2024-10-19T13:02:00,-0.503813,-57.762788,134.98,280.0,94,AQUA_M-T,Amazônia,RR,10,13,0.5083,Médio
2024-07-16T09:36:00,-6.295305,-39.507799,62.67,330.61,72,TERRA_M-D,Caatinga,PI,7,9,0.1796,Baixo
2024-02-19T02:35:00,-5.144538,-61.244264,41.4,386.01,44,AQUA_M-T,Amazônia,PA,2,2,0.2825,Médio
2024-09-26T16:54:00,-11.231123,-53.106419,126.33,345.5,41,AQUA_M-D,Cerrado,MA,9,16,0.4323,Médio
2024-07-21T06:48:00,2.11545,-53.941724,9.55,369.96,39,TERRA_M-D,Amazônia,TO,7,6,0.2793,Médio
2024-11-15T14:56:00,-7.903195,-71.769542,46.69,388.2,49,GOES-16,Amazônia,MT,11,14,0.4224,Médio
2024-07-06T20:36:00,-9.582676,-34.589417,180.15,369.38,73,AQUA_M-T,Mata Atlântica,SC,7,20,0.5001,Médio
2024-09-25T22:47:00,-14.151982,-38.182169,141.78,406.54,85,TERRA_M-D,Caatinga,AL,9,22,0.5387,Médio
2024-08-19T09:00:00,-5.849059,-71.319419,102.04,280.0,79,TERRA_M-T,Amazônia,AM,8,9,0.391,Médio
2024-03-08T10:27:00,-3.406987,-67.491767,42.92,348.69,49,AQUA_M-T,Amazônia,AM,3,10,0.2119,Baixo
2024-08-19T21:49:00,-8.666063,-58.150068,1.76,298.11,71,AQUA_M-D,Amazônia,AP,8,21,0.0745,Baixo
2024-04-21T21:12:00,-6.229949,-46.275993,53.86,328.47,75,TERRA_M-T,Cerrado,MA,4,21,0.1376,Baixo
2024-10-25T04:13:00,-9.062117,-36.691859,81.98,344.29,69,AQUA_M-D,Mata Atlântica,ES,10,4,0.266,Médio
2024-09-01T17:38:00,-6.856476,-36.936047,23.83,385.03,35,AQUA_M-T,Caatinga,PE,9,17,0.2334,Baixo
2024-09-12T02:20:00,-1.264743,-47.221006,306.09,325.93,70,TERRA_M-D,Amazônia,RO,9,2,1.0,Alto
2024-06-07T09:10:00,-14.587644,-36.729901,35.44,280.0,84,AQUA_M-D,Caatinga,RN,6,9,0.038,Baixo
2024-10-07T11:01:00,-15.424971,-47.966567,21.15,290.14,47,AQUA_M-D,Cerrado,MS,10,11,0.0585,Baixo
2024-11-27T12:01:00,-1.663809,-54.901358,0.96,343.84,86,AQUA_M-T,Amazônia,TO,11,12,0.1536,Baixo
2024-05-02T14:28:00,-13.903543,-40.673851,17.6,404.61,81,TERRA_M-T,Caatinga,RN,5,14,0.3005,Médio
2024-08-25T12:37:00,-6.750881,-45.868162,46.52,362.92,45,AQUA_M-D,Cerrado,BA,8,12,0.3804,Médio
2024-09-17T18:46:00,-17.920672,-55.628275,44.39,336.48,96,AQUA_M-D,Cerrado,DF,9,18,0.2195,Baixo
2024-09-25T06:07:00,0.375817,-53.988696,4.28,371.56,92,AQUA_M-D,Amazônia,PA,9,6,0.2793,Médio
2024-07-14T06:13:00,-22.718055,-49.17294,26.39,330.0,41,GOES-16,Mata Atlântica,SC,7,6,0.0851,Baixo
2024-02-16T08:32:00,-3.402782,-41.369986,136.74,365.04,44,GOES-16,Caatinga,MA,2,8,0.2642,Médio
2024-08-01T12:51:00,-9.491253,-59.818331,24.16,349.33,83,AQUA_M-T,Amazônia,TO,8,12,0.1937,Baixo
2024-04-12T11:19:00,-28.206431,-52.207344,79.53,310.38,38,AQUA_M-T,Pampa,RS,4,11,0.0777,Baixo
2024-02-08T22:05:00,-20.831155,-57.564319,95.22,429.73,79,GOES-16,Pantanal,MT,2,22,0.5366,Médio
2024-02-09T23:41:00,-11.220716,-43.361863,10.94,280.0,71,AQUA_M-T,Caatinga,AL,2,23,0.033,Baixo
2024-09-28T07:11:00,0.944705,-59.091283,2.18,323.7,31,AQUA_M-D,Amazônia,AM,9,7,0.149,Baixo
2024-03-05T04:44:00,-13.416613,-56.45808,122.55,359.71,90,TERRA_M-D,Cerrado,MG,3,4,0.2935,Médio
2024-12-20T06:55:00,-1.954483,-46.750023,38.23,333.51,67,AQUA_M-T,Amazônia,AM,12,6,0.1027,Baixo
2024-11-14T05:26:00,-7.473946,-48.980762,56.17,382.51,52,TERRA_M-D,Amazônia,RR,11,5,0.3249,Médio
2024-08-05T23:51:00,-5.072677,-38.145934,16.23,387.16,53,TERRA_M-D,Caatinga,PE,8,23,0.1796,Baixo
2024-10-26T05:01:00,-9.318746,-42.052083,71.58,280.0,93,AQUA_M-T,Caatinga,PI,10,5,0.1317,Baixo
2024-10-13T20:23:00,-21.303504,-56.203434,26.3,380.12,63,GOES-16,Pantanal,MS,10,20,0.2594,Médio
2024-01-26T00:21:00,-28.015031,-55.143054,21.11,372.08,33,AQUA_M-T,Pampa,RS,1,0,0.0963,Baixo
2024-08-24T04:58:00,-33.321008,-53.729641,5.85,322.01,82,AQUA_M-T,Pampa,RS,8,4,0.0745,Baixo
2024-09-13T19:46:00,-16.658352,-49.814929,72.94,354.7,97,TERRA_M-D,Cerrado,GO,9,19,0.3219,Médio
2024-11-04T00:22:00,-4.331101,-40.506639,120.49,322.93,58,AQUA_M-D,Caatinga,PE,11,0,0.2373,Baixo
2024-09-03T03:30:00,-15.377134,-42.276572,158.07,365.7,89,TERRA_M-T,Cerrado,DF,9,3,0.6251,Médio
2024-06-15T04:54:00,-6.356492,-46.841255,5.87,409.82,30,TERRA_M-D,Amazônia,MT,6,4,0.4135,Médio
2024-06-16T08:08:00,-6.191949,-42.145423,37.97,386.61,71,TERRA_M-T,Caatinga,PB,6,8,0.1424,Baixo
2024-08-22T22:06:00,-14.449155,-46.152252,35.31,315.9,91,TERRA_M-D,Mata Atlântica,SC,8,22,0.0426,Baixo
2024-10-07T04:14:00,0.601704,-59.945309,6.67,356.02,95,TERRA_M-D,Amazônia,TO,10,4,0.2793,Médio
2024-03-08T21:05:00,-18.694625,-46.344625,51.1,483.95,42,AQUA_M-D,Cerrado,MG,3,21,0.4586,Médio
2024-04-20T03:15:00,-4.716232,-50.002527,51.02,340.79,58,GOES-16,Cerrado,TO,4,3,0.1376,Baixo
2024-09-24T21:19:00,-4.13257,-47.810484,4.83,312.22,72,AQUA_M-D,Amazônia,AP,9,21,0.0745,Baixo
2024-01-17T16:36:00,-1.57922,-48.84305,100.42,429.9,64,TERRA_M-D,Amazônia,TO,1,16,0.7512,Alto
2024-07-14T11:42:00,-28.716017,-50.699049,48.5,460.57,48,GOES-16,Pampa,RS,7,11,0.5121,Médio
2024-05-21T01:50:00,-11.140993,-39.297519,9.29,416.3,55,TERRA_M-T,Caatinga,BA,5,1,0.2312,Baixo
2024-03-05T20:02:00,-18.796002,-56.250117,140.89,299.82,60,AQUA_M-T,Pantanal,MS,3,20,0.2504,Médio
2024-06-11T00:36:00,-7.393235,-44.905617,45.2,347.68,91,TERRA_M-T,Cerrado,MG,6,0,0.1582,Baixo
2024-10-07T20:55:00,0.768099,-47.791246,15.79,343.04,81,GOES-16,Amazônia,TO,10,20,0.149,Baixo
2024-10-15T19:16:00,-9.552384,-50.550763,60.1,305.63,99,AQUA_M-D,Amazônia,TO,10,19,0.2253,Baixo
2024-09-24T08:41:00,-13.016424,-35.573155,105.86,328.02,95,AQUA_M-T,Mata Atlântica,BA,9,8,0.266,Médio
2024-11-06T08:21:00,-7.431754,-40.730336,63.16,298.1,92,GOES-16,Caatinga,PI,11,8,0.1044,Baixo
2024-05-22T03:42:00,-3.203416,-65.557845,44.97,329.78,73,TERRA_M-T,Amazônia,MA,5,3,0.1926,Baixo
2024-08-03T11:27:00,0.005126,-59.92206,9.57,291.6,33,GOES-16,Amazônia,MA,8,11,0.0819,Baixo
2024-09-08T14:53:00,-12.05649,-47.986405,16.74,280.0,44,AQUA_M-T,Mata Atlântica,ES,9,14,0.0553,Baixo
2024-09-23T09:08:00,-27.325558,-52.993882,97.0,393.08,74,TERRA_M-D,Pampa,RS,9,9,0.419,Médio
2024-10-14T17:05:00,-29.744098,-52.409579,66.5,398.71,94,TERRA_M-T,Pampa,RS,10,17,0.4236,Médio
2024-04-27T16:12:00,-12.189976,-41.287331,42.28,344.57,48,TERRA_M-T,Caatinga,PE,4,16,0.161,Baixo
2024-10-07T23:47:00,-5.562662,-41.659853,57.28,339.59,75,AQUA_M-T,Caatinga,RN,10,23,0.1796,Baixo
2024-09-25T04:36:00,-11.466831,-39.513616,53.36,340.62,97,TERRA_M-D,Caatinga,MA,9,4,0.1796,Baixo
2024-07-12T17:14:00,-28.13915,-55.333343,16.34,341.75,97,TERRA_M-D,Pampa,RS,7,17,0.0968,Baixo
2024-09-06T03:43:00,-7.649391,-72.890364,33.26,399.35,51,GOES-16,Amazônia,RO,9,3,0.5214,Médio
2024-08-18T19:27:00,-7.54341,-40.443755,21.85,297.5,55,AQUA_M-D,Mata Atlântica,MG,8,19,0.0468,Baixo
2024-12-13T09:24:00,-7.338426,-61.951887,0.5,310.44,96,AQUA_M-T,Amazônia,AP,12,9,0.0514,Baixo
2024-04-15T10:08:00,-10.770183,-40.427392,31.15,311.27,68,TERRA_M-T,Caatinga,SE,4,10,0.0363,Baixo
2024-10-09T22:35:00,-3.336959,-70.355664,50.17,307.63,69,AQUA_M-T,Amazônia,AM,10,22,0.2048,Baixo
2024-08-20T02:03:00,-21.035822,-50.046743,37.88,428.98,82,TERRA_M-D,Cerrado,BA,8,2,0.3724,Médio
2024-04-16T05:48:00,-5.009947,-37.492103,58.38,352.9,61,AQUA_M-D,Caatinga,PE,4,5,0.1816,Baixo
2024-09-21T13:25:00,-20.350021,-43.621034,26.28,312.18,54,AQUA_M-D,Cerrado,TO,9,13,0.0692,Baixo
2024-08-03T07:17:00,-3.283622,-48.072901,213.79,351.15,47,GOES-16,Amazônia,AC,8,7,0.8752,Alto
2024-08-24T23:37:00,-17.438104,-50.360806,56.76,280.65,49,AQUA_M-T,Mata Atlântica,RS,8,23,0.117,Baixo
2024-09-05T21:17:00,-5.865462,-37.292273,14.59,416.15,71,TERRA_M-T,Caatinga,RN,9,21,0.3352,Médio
2024-06-17T09:33:00,-33.263161,-53.215707,15.32,313.59,43,AQUA_M-T,Pampa,RS,6,9,0.0295,Baixo
2024-10-08T21:28:00,-10.878213,-59.814328,102.85,280.0,68,TERRA_M-T,Cerrado,SP,10,21,0.2793,Médio
2024-01-24T19:29:00,-2.929582,-51.875656,209.21,443.91,49,TERRA_M-D,Amazônia,PA,1,19,1.0,Alto
2024-07-09T01:24:00,-12.474619,-38.313027,83.57,385.83,62,GOES-16,Mata Atlântica,RJ,7,1,0.3405,Médio
2024-06-14T18:10:00,-6.345657,-58.113886,33.12,326.98,92,TERRA_M-T,Amazônia,PA,6,18,0.13,Baixo
2024-07-17T03:05:00,-5.872933,-50.059347,17.08,364.25,76,AQUA_M-D,Cerrado,MS,7,3,0.1995,Baixo
2024-07-27T22:27:00,-13.547415,-42.783908,26.81,280.0,83,TERRA_M-T,Caatinga,RN,7,22,0.0479,Baixo
2024-08-28T08:53:00,-7.129575,-53.841066,58.68,382.25,65,AQUA_M-T,Cerrado,GO,8,8,0.2926,Médio
2024-05-11T13:42:00,-14.064377,-44.614103,128.83,288.25,62,TERRA_M-D,Cerrado,MS,5,13,0.2504,Médio
2024-10-01T03:45:00,-10.816502,-43.37388,55.21,317.47,92,AQUA_M-T,Cerrado,MT,10,3,0.1463,Baixo
2024-10-16T07:37:00,-21.758597,-58.2927,3.69,425.56,85,TERRA_M-D,Cerrado,BA,10,7,0.3724,Médio
2024-06-25T22:31:00,-0.052092,-72.969059,52.63,416.0,78,AQUA_M-T,Amazônia,AP,6,22,0.5169,Médio
2024-08-28T21:24:00,-12.811963,-46.219099,56.26,366.17,35,TERRA_M-D,Cerrado,SP,8,21,0.2926,Médio
2024-01-27T20:06:00,-19.189843,-57.152062,57.03,340.24,42,TERRA_M-D,Pantanal,MS,1,20,0.1789,Baixo
2024-10-12T18:43:00,-16.901736,-47.146549,18.86,312.75,83,AQUA_M-D,Mata Atlântica,RJ,10,18,0.0468,Baixo
2024-11-12T20:50:00,-7.676899,-43.300037,13.44,295.2,86,AQUA_M-T,Caatinga,SE,11,20,0.038,Baixo
2024-10-28T16:02:00,-0.845401,-54.277503,17.8,304.7,81,TERRA_M-D,Amazônia,TO,10,16,0.0968,Baixo
2024-09-07T18:11:00,-9.81773,-51.644398,60.3,354.08,33,AQUA_M-T,Cerrado,TO,9,18,0.3219,Médio
2024-06-10T13:51:00,-7.129987,-43.449064,29.97,320.69,33,AQUA_M-T,Caatinga,PI,6,13,0.0987,Baixo
2024-09-12T21:22:00,-7.152371,-51.255343,50.01,341.37,75,GOES-16,Amazônia,TO,9,21,0.2793,Médio
2024-09-15T01:20:00,-0.063113,-46.899838,296.51,339.11,88,GOES-16,Amazônia,AC,9,1,0.7448,Alto
2024-07-07T17:49:00,-12.390476,-42.961805,0.5,280.0,100,AQUA_M-D,Caatinga,PB,7,17,0.0622,Baixo
2024-12-25T11:49:00,-21.098202,-43.360783,16.64,389.49,52,TERRA_M-T,Mata Atlântica,SC,12,11,0.1211,Baixo
2024-08-11T11:39:00,-5.938587,-42.790018,25.87,372.48,98,AQUA_M-T,Caatinga,AL,8,11,0.1975,Baixo
2024-10-27T09:06:00,-7.412735,-55.532044,120.32,412.1,41,GOES-16,Cerrado,BA,10,9,0.5985,Médio
2024-12-20T15:40:00,-16.514285,-57.07195,28.64,283.18,53,GOES-16,Pantanal,MT,12,15,0.062,Baixo
2024-02-09T22:31:00,-29.012896,-51.47298,86.49,363.24,74,AQUA_M-D,Pampa,RS,2,22,0.2055,Baixo
2024-08-12T05:10:00,-14.221,-46.745627,7.02,280.0,71,TERRA_M-T,Mata Atlântica,SC,8,5,0.0426,Baixo
2024-02-07T18:19:00,-7.967495,-66.788532,151.47,330.13,94,AQUA_M-T,Amazônia,AM,2,18,0.565,Médio
2024-09-25T17:34:00,-15.065161,-49.834445,152.97,309.19,52,GOES-16,Cerrado,MA,9,17,0.6225,Médio
2024-04-23T02:12:00,-31.275888,-57.319507,1.6,291.58,41,TERRA_M-D,Pampa,RS,4,2,0.0257,Baixo
2024-12-22T12:54:00,-31.903678,-50.111658,54.95,280.0,63,TERRA_M-D,Pampa,RS,12,12,0.0918,Baixo
2024-08-18T11:25:00,-9.733826,-35.659232,71.0,312.76,47,GOES-16,Caatinga,PE,8,11,0.1448,Baixo
2024-03-28T23:52:00,-20.971897,-57.695929,9.02,280.0,67,AQUA_M-T,Pantanal,MT,3,23,0.0477,Baixo
2024-08-03T10:14:00,-3.350203,-57.022617,6.25,347.82,86,TERRA_M-D,Cerrado,SP,8,10,0.117,Baixo
2024-07-18T04:42:00,-3.405926,-47.440943,4.03,282.83,65,AQUA_M-D,Amazônia,AM,7,4,0.0745,Baixo
2024-08-08T22:14:00,-2.273867,-71.179556,56.41,321.95,61,TERRA_M-T,Amazônia,AM,8,22,0.2793,Médio
2024-07-21T06:09:00,-22.617473,-41.275132,90.46,324.06,31,TERRA_M-T,Cerrado,BA,7,6,0.3325,Médio
2024-07-01T19:30:00,-16.149215,-59.584824,132.16,280.0,86,AQUA_M-D,Cerrado,MS,7,19,0.3072,Médio
2024-11-18T18:12:00,-13.254926,-39.08845,72.25,316.5,82,TERRA_M-D,Caatinga,SE,11,18,0.1149,Baixo
2024-11-19T12:40:00,-5.989868,-42.299458,0.5,280.0,79,TERRA_M-D,Cerrado,MG,11,12,0.0549,Baixo
2024-08-26T08:27:00,-21.619291,-57.569792,39.23,313.67,77,GOES-16,Pantanal,MT,8,8,0.0692,Baixo
2024-11-11T17:22:00,-20.316158,-57.540914,4.79,474.15,39,AQUA_M-D,Pantanal,MT,11,17,0.7666,Alto
2024-09-28T22:15:00,-6.819169,-39.944583,11.38,300.41,98,GOES-16,Caatinga,PE,9,22,0.0479,Baixo
